Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2021-03-23T00:00+01:00,6785.45,30068.09,16847.35,54.55
2021-03-23T01:00+01:00,6785.1,29477.21,16309.71,53.86
2021-03-23T02:00+01:00,6780.43,29617.03,15941.14,50.68
2021-03-23T03:00+01:00,6783.38,29704.69,16188.75,50.61
2021-03-23T04:00+01:00,6782.68,30013.74,15376.75,52.56
2021-03-23T05:00+01:00,6777.73,31680.31,14349.37,58.74
2021-03-23T06:00+01:00,6783.59,33829.28,14026.47,65.25
2021-03-23T07:00+01:00,6787.07,36034.31,15112.76,74.37
2021-03-23T08:00+01:00,6793.01,36798.04,17239.68,75.9
2021-03-23T09:00+01:00,6794.42,36934.35,19542,69.2
2021-03-23T10:00+01:00,6799.22,36469.82,22152.51,63.46
2021-03-23T11:00+01:00,6792,36130.23,23948.72,62.1
2021-03-23T12:00+01:00,6789.95,35790.99,24437.14,61.97
2021-03-23T13:00+01:00,6777.57,35687.67,23828.53,57.58
2021-03-23T14:00+01:00,6740.98,34951.61,22474.04,58.69
2021-03-23T15:00+01:00,6742.22,34898.35,20982.2,58.43
2021-03-23T16:00+01:00,6742.84,35260.94,18735.02,60.02
2021-03-23T17:00+01:00,6745.54,36216.83,15660.27,64.64
2021-03-23T18:00+01:00,6777.8,37085.24,12417.39,71.4
2021-03-23T19:00+01:00,6779.98,37666.41,12756.17,83.49
2021-03-23T20:00+01:00,6777.15,37405.71,12669.05,72.48
2021-03-23T21:00+01:00,6781.83,36719.77,13714.48,64.57
2021-03-23T22:00+01:00,6706.54,34657.16,14441.19,60.47
2021-03-23T23:00+01:00,6616.03,32899.35,15177.74,51
2021-03-24T00:00+01:00,6612.02,29782.59,16092.13,47.59
2021-03-24T01:00+01:00,6610.43,27930.37,15856.42,47.41
2021-03-24T02:00+01:00,6611.53,27045.24,16265.39,44.95
2021-03-24T03:00+01:00,6608.48,26700.68,16917.97,45.43
2021-03-24T04:00+01:00,6608.41,27156.52,17270.62,47.48
2021-03-24T05:00+01:00,6606.63,30230.06,17512.91,49.06
2021-03-24T06:00+01:00,6607.49,33080.68,17924.63,64.97
2021-03-24T07:00+01:00,6777.46,34380.98,20653.63,65.78
2021-03-24T08:00+01:00,6779.1,33927.14,25434.89,67.93
2021-03-24T09:00+01:00,6774.64,32604.53,30615.03,50.87
2021-03-24T10:00+01:00,6769.59,28205.42,37086.18,44.04
2021-03-24T11:00+01:00,6597.92,25014.64,42995.48,44.37
2021-03-24T12:00+01:00,6550.56,23622.29,46235.08,43.95
2021-03-24T13:00+01:00,6505.11,23185.64,46825.32,44.82
2021-03-24T14:00+01:00,6408.66,22944.24,44895.57,45.21
2021-03-24T15:00+01:00,6553.53,24052.09,39293.03,48.87
2021-03-24T16:00+01:00,6625.41,26599.95,30466.03,52.07
2021-03-24T17:00+01:00,6698.18,31183.3,21089.23,61.32
2021-03-24T18:00+01:00,6720.95,33958.01,14870.14,70.91
2021-03-24T19:00+01:00,6733.64,33978.9,14875.34,84
2021-03-24T20:00+01:00,6740,33978.5,14689.23,73.58
2021-03-24T21:00+01:00,6753.07,34004.84,14709.28,66.75
2021-03-24T22:00+01:00,6767.57,33297.7,14885.57,62.5
2021-03-24T23:00+01:00,6772.53,32588.19,14344.11,59.1
2021-03-25T00:00+01:00,6773.13,31347.33,13750.96,54.56
2021-03-25T01:00+01:00,6773.35,30925.52,12958.83,50.31
2021-03-25T02:00+01:00,6772.01,31071.31,12527.31,49.68
2021-03-25T03:00+01:00,6765.5,31239.62,11589.41,48.87
2021-03-25T04:00+01:00,6773.57,31808.23,10914.61,50.2
2021-03-25T05:00+01:00,6775.7,33338.29,10847.17,58.87
2021-03-25T06:00+01:00,6773.22,34515.23,11317.99,68.8
2021-03-25T07:00+01:00,6761.05,34904.25,14800.83,74.97
2021-03-25T08:00+01:00,6772.35,34945.69,21358.08,74.93
2021-03-25T09:00+01:00,6770.25,33398.52,27681.44,67.04
2021-03-25T10:00+01:00,6765.83,30978.91,33572.72,57.9
2021-03-25T11:00+01:00,6755.92,28360.56,37672.95,46.42
2021-03-25T12:00+01:00,6753.42,27336.82,39704.54,46.07
2021-03-25T13:00+01:00,6733.46,27122.3,38785.54,46.9
2021-03-25T14:00+01:00,6743.29,27573.25,35735.51,48.87
2021-03-25T15:00+01:00,6739.44,28503.51,30038.31,48
2021-03-25T16:00+01:00,6739.65,31101.49,23143.15,55.71
2021-03-25T17:00+01:00,6734.46,32640.55,17169.98,63.26
2021-03-25T18:00+01:00,6738.39,33783.65,13042.82,72.15
2021-03-25T19:00+01:00,6737.95,34140.91,12736.32,85.43
2021-03-25T20:00+01:00,6741.79,34159.14,13757.93,72.34
2021-03-25T21:00+01:00,6752.26,33795.16,14759.26,62.9
2021-03-25T22:00+01:00,6753.43,32762.79,15427.77,59.31
2021-03-25T23:00+01:00,6747.17,30887.78,16235.11,48.98
2021-03-26T00:00+01:00,6745.11,26550.24,17210.17,52.3
2021-03-26T01:00+01:00,6584.64,23480.96,18518.6,50.05
2021-03-26T02:00+01:00,6557.18,22450.5,19468.12,48.88
2021-03-26T03:00+01:00,6541.45,22410.47,20400.87,46.07
2021-03-26T04:00+01:00,6521.84,22484.49,21401.29,45.62
2021-03-26T05:00+01:00,6552.59,23634.16,22158.93,49.91
2021-03-26T06:00+01:00,6715.33,25361.41,23366.93,61.16
2021-03-26T07:00+01:00,6716.26,26197.49,26130.32,65.81
2021-03-26T08:00+01:00,6641.81,26554.29,31552.42,63.67
2021-03-26T09:00+01:00,6568.47,25099.29,37670.83,48.01
2021-03-26T10:00+01:00,6552.73,19666.64,45819.83,42.89
2021-03-26T11:00+01:00,6506.58,16405.47,51853.79,37.65
2021-03-26T12:00+01:00,6488.9,14806.06,53543.33,36.9
2021-03-26T13:00+01:00,6552.1,14793.3,52359.07,34.73
2021-03-26T14:00+01:00,6566.98,15197.63,48449.64,37.09
2021-03-26T15:00+01:00,6567.12,16200,43853.44,45.15
2021-03-26T16:00+01:00,6556.71,18310.98,37113.1,50.29
2021-03-26T17:00+01:00,6614.6,21225.9,28992.38,60.68
2021-03-26T18:00+01:00,6687.91,22721.7,22919.68,62.43
2021-03-26T19:00+01:00,6714.71,23128.1,23221.65,69.01
2021-03-26T20:00+01:00,6722.27,22415.94,24894.54,64.3
2021-03-26T21:00+01:00,6714.12,21304.07,27002.02,57.39
2021-03-26T22:00+01:00,6718.83,19061.13,28495.91,53.33
2021-03-26T23:00+01:00,6695.23,17872.48,30167.61,49.58
2021-03-27T00:00+01:00,6673.86,14770.3,31121.21,43
2021-03-27T01:00+01:00,6502.52,12433.67,32270.29,38.09
2021-03-27T02:00+01:00,6430.83,11080.13,32884.2,36
2021-03-27T03:00+01:00,6423.85,10014.08,33972.61,34.03
2021-03-27T04:00+01:00,6353.19,9986.75,36738.32,29.64
2021-03-27T05:00+01:00,6281.35,9736.98,39841.69,34.09
2021-03-27T06:00+01:00,6172.04,9639.11,41356.1,34.32
2021-03-27T07:00+01:00,6254.97,9711.82,44071.34,30.49
2021-03-27T08:00+01:00,6427.31,9708.68,48057.46,25.1
2021-03-27T09:00+01:00,6246.16,9739.24,54477.7,13
2021-03-27T10:00+01:00,5716.11,9642.45,60305.12,5.12
2021-03-27T11:00+01:00,5362.73,9329.79,62031.22,-2.89
2021-03-27T12:00+01:00,5302.94,8990.12,59542.04,-49.9
2021-03-27T13:00+01:00,5257.99,8966.98,58794.71,-39.26
2021-03-27T14:00+01:00,5214.04,8930.81,58631.25,-29.96
2021-03-27T15:00+01:00,5308.77,9466.66,56314.62,-1.81
2021-03-27T16:00+01:00,6273.15,9965.63,50146.37,19.49
2021-03-27T17:00+01:00,6419.02,12703.1,41658.39,42.4
2021-03-27T18:00+01:00,6412.34,14628.7,34651.22,57.5
2021-03-27T19:00+01:00,6429.62,14791.73,32217.61,66.1
2021-03-27T20:00+01:00,6445.9,15133.93,31383.64,59.02
2021-03-27T21:00+01:00,6446.9,14681.06,30869.62,49.42
2021-03-27T22:00+01:00,6512.61,14030.9,30268.06,53
2021-03-27T23:00+01:00,6525.92,13764.04,30620.27,46.68
2021-03-28T00:00+01:00,6499.07,13077.17,30432.99,43.77
2021-03-28T01:00+01:00,6511.19,11978.35,30358.74,38.62
2021-03-28T03:00+02:00,6521.97,11458.09,30813.35,35.43
2021-03-28T04:00+02:00,6492.75,11276.72,30853.95,35
2021-03-28T05:00+02:00,6524.28,10753.65,31080.87,35.07
2021-03-28T06:00+02:00,6498.5,10713.48,31682.35,35.67
2021-03-28T07:00+02:00,6534.06,10805.72,31928.57,35.72
2021-03-28T08:00+02:00,6533.15,10429.01,35218.68,27.68
2021-03-28T09:00+02:00,6525.21,10388.86,40181.96,30
2021-03-28T10:00+02:00,6517.48,9929.18,45904.25,21.22
2021-03-28T11:00+02:00,6199.16,9457.01,53941.89,1.88
2021-03-28T12:00+02:00,5184.39,9338.48,59373.13,-19.04
2021-03-28T13:00+02:00,5189.38,8786.25,57235.93,-49.99
2021-03-28T14:00+02:00,5152.91,8796.69,54702.76,-49.97
2021-03-28T15:00+02:00,5135.2,8805.07,53000.1,-40.99
2021-03-28T16:00+02:00,5148.71,9165.44,51732.45,-12.14
2021-03-28T17:00+02:00,5273.68,9534.77,48010.88,4.55
2021-03-28T18:00+02:00,6242.82,10405.37,41161.48,35.3
2021-03-28T19:00+02:00,6392.44,13300.54,34764.99,43.04
2021-03-28T20:00+02:00,6394.39,14446.25,33417.9,48.34
2021-03-28T21:00+02:00,6458.48,14488.8,33762.35,40.98
2021-03-28T22:00+02:00,6467.15,14016.4,32737.37,40.97
2021-03-28T23:00+02:00,6455.72,13266.9,33191.88,38.68
2021-03-29T00:00+02:00,6512.75,11732.23,33231.89,27.56
2021-03-29T01:00+02:00,6518.34,11345.7,33098.8,23.03
2021-03-29T02:00+02:00,6513.44,10947.91,33799.5,22.12
2021-03-29T03:00+02:00,6507.41,10938.22,34026.92,22.79
2021-03-29T04:00+02:00,6467.83,11937.53,34041.51,23.44
2021-03-29T05:00+02:00,6429.01,13018.19,33893.24,35.54
2021-03-29T06:00+02:00,6420.21,15176.11,34587.97,51.33
2021-03-29T07:00+02:00,6442.26,16578.47,35228.2,67.25
2021-03-29T08:00+02:00,6606.55,17012.81,37660.6,70.86
2021-03-29T09:00+02:00,6620.37,16819.96,42996.26,55.04
2021-03-29T10:00+02:00,6612.05,15691.83,48793.15,42.29
2021-03-29T11:00+02:00,6604.33,14672.17,55246.03,29.28
2021-03-29T12:00+02:00,6642.33,12997.89,60323.07,22.33
2021-03-29T13:00+02:00,6504.1,12191.77,62875.15,17.92
2021-03-29T14:00+02:00,6498.67,11748.96,62649.9,17.13
2021-03-29T15:00+02:00,6393.74,11776.05,59796.34,18.61
2021-03-29T16:00+02:00,6497.56,12425.56,53464.64,20.44
2021-03-29T17:00+02:00,6581.92,14171,45531.75,39.71
2021-03-29T18:00+02:00,6586.73,17384.99,34729.37,57.68
2021-03-29T19:00+02:00,6667.41,19501.7,27113.99,67.63
2021-03-29T20:00+02:00,6682.5,21328.12,25894.34,68.15
2021-03-29T21:00+02:00,6684.28,21518.89,26928.59,64.02
2021-03-29T22:00+02:00,6666.93,21124.22,26617.52,59.18
2021-03-29T23:00+02:00,6696.79,20767.96,26116.37,56
2021-03-30T00:00+02:00,6700.82,18805.49,25118.62,47.08
2021-03-30T01:00+02:00,6703.77,18318.75,24230.36,46.46
2021-03-30T02:00+02:00,6703.52,18125.98,23689.44,44.65
2021-03-30T03:00+02:00,6714.03,17626.98,23568.64,45.59
2021-03-30T04:00+02:00,6719.27,18089.15,22702.46,46.27
2021-03-30T05:00+02:00,6717.48,19598.04,21398.9,53.22
2021-03-30T06:00+02:00,6726.26,22214.52,20219.75,65.09
2021-03-30T07:00+02:00,6728.24,23668.99,19950.07,78.22
2021-03-30T08:00+02:00,6727.18,24129.12,23586.61,76.73
2021-03-30T09:00+02:00,6727.97,23471.72,29688.03,64.63
2021-03-30T10:00+02:00,6721.8,23163.75,36256.06,52.94
2021-03-30T11:00+02:00,6717.92,21802.09,41763.73,46.37
2021-03-30T12:00+02:00,6638.89,20183.27,45864.66,44.8
2021-03-30T13:00+02:00,6658.12,17967.72,47705.44,42.05
2021-03-30T14:00+02:00,6667.82,17405.65,47099.66,39.89
2021-03-30T15:00+02:00,6657.14,17979.22,43429.29,39.78
2021-03-30T16:00+02:00,6629.53,18560.65,38036.31,43.18
2021-03-30T17:00+02:00,6639.89,20927.79,29641.69,52.5
2021-03-30T18:00+02:00,6644.29,24503,20193.64,63.24
2021-03-30T19:00+02:00,6645.55,25995.76,13056.65,74.29
2021-03-30T20:00+02:00,6664.23,26776.1,11235.76,77.01
2021-03-30T21:00+02:00,6677.49,26986.47,11344.26,67.38
2021-03-30T22:00+02:00,6678.51,27075.08,11407.32,65.69
2021-03-30T23:00+02:00,6685.68,25790.85,10957.83,60.36
2021-03-31T00:00+02:00,6688.06,25270.95,10897.67,56.58
2021-03-31T01:00+02:00,6693.36,24736.72,10889.9,50.97
2021-03-31T02:00+02:00,6697.13,23073.81,10542.66,50
2021-03-31T03:00+02:00,6712.53,22860.88,10338.34,49.18
2021-03-31T04:00+02:00,6711.91,23090.72,10290.82,48.33
2021-03-31T05:00+02:00,6716.29,24285.49,10377.09,53.54
2021-03-31T06:00+02:00,6712.04,25980.43,10730.86,67.41
2021-03-31T07:00+02:00,6726.17,27107.56,11542.56,75.11
2021-03-31T08:00+02:00,6731.29,27065.93,16516.16,76.39
2021-03-31T09:00+02:00,6725.33,26820.89,24636.3,65.98
2021-03-31T10:00+02:00,6724.99,25381.56,31715.12,56.81
2021-03-31T11:00+02:00,6700.99,23551.06,37019.64,50.71
2021-03-31T12:00+02:00,6681.15,22001.2,40432.69,49
2021-03-31T13:00+02:00,6667.84,20497.86,41610.8,46.66
2021-03-31T14:00+02:00,6614.31,19383.56,40897.73,43.09
2021-03-31T15:00+02:00,6639.3,19333.82,38064.6,43.92
2021-03-31T16:00+02:00,6640.15,20344.64,32905.77,46.79
2021-03-31T17:00+02:00,6636.5,22842.99,25389.86,51.32
2021-03-31T18:00+02:00,6625.61,25679.5,16841.4,67.16
2021-03-31T19:00+02:00,6634.53,26763.46,10332.74,96.8
2021-03-31T20:00+02:00,6646.41,27244.21,9189.48,78.6
2021-03-31T21:00+02:00,6661.48,27241.97,9395.09,66.15
2021-03-31T22:00+02:00,6671.68,26780.72,9475.98,62.9
2021-03-31T23:00+02:00,6677.26,25592.01,9402.74,55.92
2021-04-01T00:00+02:00,6683.63,23396.79,9305.81,54.38
2021-04-01T01:00+02:00,6688.63,22003.85,9862.26,47.82
2021-04-01T02:00+02:00,6687.1,20906.66,11341.02,45.1
2021-04-01T03:00+02:00,6686.26,20197.9,13618.25,44.17
2021-04-01T04:00+02:00,6690.9,20465.05,15707.85,44.29
2021-04-01T05:00+02:00,6688.85,21268.08,16733.07,45.7
2021-04-01T06:00+02:00,6693.83,21833.73,17434.21,62.43
2021-04-01T07:00+02:00,6686.7,22566.55,18552.51,70.97
2021-04-01T08:00+02:00,6700.28,22824.72,22802.37,67
2021-04-01T09:00+02:00,6614.95,22673.51,29540.05,60.36
2021-04-01T10:00+02:00,6575.71,21568.74,35745.02,54.39
2021-04-01T11:00+02:00,6556.75,19447.41,41476.84,45.95
2021-04-01T12:00+02:00,6568.22,16795.76,46370.24,43.11
2021-04-01T13:00+02:00,6555.43,15232.39,49203.5,38.95
2021-04-01T14:00+02:00,6458.07,14128.69,50865.19,36.26
2021-04-01T15:00+02:00,6415.02,14033.31,47688.89,39.45
2021-04-01T16:00+02:00,6436.66,14996.32,44195.02,43
2021-04-01T17:00+02:00,6475.96,16513.53,38572.9,49.35
2021-04-01T18:00+02:00,6572.74,18250.46,32932.64,57.19
2021-04-01T19:00+02:00,6634.23,20102.04,27217.65,63.72
2021-04-01T20:00+02:00,6647.04,20253.1,25430.06,66.41
2021-04-01T21:00+02:00,6659.25,20032.97,24796.97,61.28
2021-04-01T22:00+02:00,6666.42,19854.12,22602.92,58.83
2021-04-01T23:00+02:00,6659.78,18322.92,20665.73,54.82
2021-04-02T00:00+02:00,6656.22,15794.3,19485.91,54.24
2021-04-02T01:00+02:00,6673.78,14307.46,19040.48,49.77
2021-04-02T02:00+02:00,6668.29,13594.3,18582.37,47
2021-04-02T03:00+02:00,6676.72,12615.12,18270.91,43.7
2021-04-02T04:00+02:00,6691.08,12639.07,17985.8,43.96
2021-04-02T05:00+02:00,6697.06,13571.17,17855.59,47.17
2021-04-02T06:00+02:00,6679.57,13894.26,18082.86,53.52
2021-04-02T07:00+02:00,6690.46,13848.65,18982.84,60.24
2021-04-02T08:00+02:00,6706.3,14196.69,22897.23,60.67
2021-04-02T09:00+02:00,6706.04,13876.45,28493.69,56.25
2021-04-02T10:00+02:00,6700.46,13015.04,35638.34,45.56
2021-04-02T11:00+02:00,6705.5,10992.94,41510.39,40.4
2021-04-02T12:00+02:00,6420.18,10520.56,46812.37,28.26
2021-04-02T13:00+02:00,6482.09,9284.99,50772.75,0.07
2021-04-02T14:00+02:00,6448.41,8016.38,53524.19,-11.83
2021-04-02T15:00+02:00,6035,7826.33,54624.2,-20.95
2021-04-02T16:00+02:00,5911.53,7863.09,52172.13,-14.11
2021-04-02T17:00+02:00,6278.01,8257.66,47558.94,16.22
2021-04-02T18:00+02:00,6352.74,9696.6,40549.71,42
2021-04-02T19:00+02:00,6307.49,11181.14,35200.34,49.72
2021-04-02T20:00+02:00,6415.5,11611.39,32507.31,50.74
2021-04-02T21:00+02:00,6404.17,11653.46,31718.53,45
2021-04-02T22:00+02:00,6407.12,11478.39,30391.71,45
2021-04-02T23:00+02:00,6427.94,11216.77,29297.32,43.37
2021-04-03T00:00+02:00,6444.3,10437.07,28261.9,42.01
2021-04-03T01:00+02:00,6645.77,9204.98,26793.41,38.4
2021-04-03T02:00+02:00,6671.39,9047.66,24875.02,37.51
2021-04-03T03:00+02:00,6689.3,9101.68,23861.52,37.23
2021-04-03T04:00+02:00,6665.37,9038.21,23626.67,37.1
2021-04-03T05:00+02:00,6691.84,9119.35,22679.92,37.68
2021-04-03T06:00+02:00,6704.86,9542,21896.04,40.1
2021-04-03T07:00+02:00,6695.62,10022.15,21375.27,42.01
2021-04-03T08:00+02:00,6741.52,10326.99,23016.39,45.88
2021-04-03T09:00+02:00,6743.57,10195.43,27942.61,47.14
2021-04-03T10:00+02:00,6614.77,9740.2,33805.96,41.08
2021-04-03T11:00+02:00,6624.77,9106.62,39873.37,37.15
2021-04-03T12:00+02:00,6731.02,8871.81,45299.95,33.89
2021-04-03T13:00+02:00,6740.9,8459.28,44696.18,23.7
2021-04-03T14:00+02:00,6745.3,8428.3,44155.78,16.79
2021-04-03T15:00+02:00,6463.56,8604.91,43422.8,9.75
2021-04-03T16:00+02:00,6414.87,8717.41,39992.73,21.96
2021-04-03T17:00+02:00,6539.86,9328.64,35836.06,39.83
2021-04-03T18:00+02:00,6696.76,10461.49,29609.64,49.9
2021-04-03T19:00+02:00,6693.41,11017.02,23022.05,58
2021-04-03T20:00+02:00,6713.39,11297.72,19994.21,59.23
2021-04-03T21:00+02:00,6721.49,11123.85,19381.84,53.2
2021-04-03T22:00+02:00,6728.22,10952.7,17874.5,51.48
2021-04-03T23:00+02:00,6728.55,10826.73,16254.55,48.44
2021-04-04T00:00+02:00,6708.3,10356.37,14125.09,47.46
2021-04-04T01:00+02:00,6685.26,9975,13068.5,41.56
2021-04-04T02:00+02:00,6727.25,9946.59,12657.79,39.83
2021-04-04T03:00+02:00,6696.62,9951.83,12804.2,39.87
2021-04-04T04:00+02:00,6733.2,10337.69,12984.01,39.88
2021-04-04T05:00+02:00,6733.02,10212.11,13605.47,38.75
2021-04-04T06:00+02:00,6709.06,10272.48,14438.15,36.81
2021-04-04T07:00+02:00,6743.29,10174.23,15240.17,38.43
2021-04-04T08:00+02:00,6731.95,10133.63,20018.39,39.53
2021-04-04T09:00+02:00,6755.27,9356.05,27360.5,35.99
2021-04-04T10:00+02:00,6746.87,9092.63,34899.19,20.37
2021-04-04T11:00+02:00,6741.37,8627.48,40111.42,16.25
2021-04-04T12:00+02:00,6733.93,8586.89,42707.45,18.07
2021-04-04T13:00+02:00,6715.5,8086.76,45094.72,6.01
2021-04-04T14:00+02:00,6665.26,8095.46,46268.2,2.02
2021-04-04T15:00+02:00,6493.51,8042.96,47223.24,0.1
2021-04-04T16:00+02:00,6330.25,8044.38,44877.83,1.01
2021-04-04T17:00+02:00,6498.22,8069.28,40730.44,7.18
2021-04-04T18:00+02:00,6514.03,9211.83,35795.66,31.01
2021-04-04T19:00+02:00,6571.04,9672.86,29741.63,39.87
2021-04-04T20:00+02:00,6658.72,10496.76,27915.2,47.45
2021-04-04T21:00+02:00,6661.99,10356.97,29298.68,40.5
2021-04-04T22:00+02:00,6680.58,10621.03,29970.68,33.38
2021-04-04T23:00+02:00,6679.19,10227.18,32123.61,3.24
2021-04-05T00:00+02:00,6636.07,9598.17,33811.68,0.05
2021-04-05T01:00+02:00,5711.16,9258.91,35586.92,-10
2021-04-05T02:00+02:00,5648.03,8861.83,35750.01,-29.91
2021-04-05T03:00+02:00,5648.98,8707.75,37951.42,-29.98
2021-04-05T04:00+02:00,5631.88,8618.52,38793.58,-21.4
2021-04-05T05:00+02:00,5621.92,8601.84,40408.21,-34.97
2021-04-05T06:00+02:00,5604.9,8630.47,41055.86,-39.97
2021-04-05T07:00+02:00,5567.72,8669.45,39793.33,-44.94
2021-04-05T08:00+02:00,5541.13,8152.54,42433.78,-25.69
2021-04-05T09:00+02:00,5633.1,8293.17,47533.37,-17.65
2021-04-05T10:00+02:00,5562.14,8313.72,50426.34,-19.19
2021-04-05T11:00+02:00,5525.61,8398.7,53733.23,-12.95
2021-04-05T12:00+02:00,5610.48,8349.83,55083.73,-27.68
2021-04-05T13:00+02:00,5619.57,8294.35,55157.18,-44.98
2021-04-05T14:00+02:00,5551.39,8275.62,53665.83,-52.73
2021-04-05T15:00+02:00,5477.34,7930.82,53522.31,-49.11
2021-04-05T16:00+02:00,5508.49,8338.22,51590.9,-35.35
2021-04-05T17:00+02:00,5903.62,8689.24,49675.92,-9.47
2021-04-05T18:00+02:00,6382.93,8864.91,49781.96,0.08
2021-04-05T19:00+02:00,6503.79,9515.21,44719.29,21.15
2021-04-05T20:00+02:00,6523.88,9676.6,41536.02,27.87
2021-04-05T21:00+02:00,6551.01,9781.78,38093.65,19.96
2021-04-05T22:00+02:00,6556.38,9913.13,37901.7,18.47
2021-04-05T23:00+02:00,6553.43,9467.15,37955.23,10.47
2021-04-06T00:00+02:00,6602.86,9590.41,37056.32,14.7
2021-04-06T01:00+02:00,6752.24,9505.6,37143.08,13.9
2021-04-06T02:00+02:00,6722.65,9200.29,37140.42,12.37
2021-04-06T03:00+02:00,6746.53,9411.16,37055.42,14.19
2021-04-06T04:00+02:00,6725.22,9936.16,36502.36,14.93
2021-04-06T05:00+02:00,6618.58,11909.86,35452.68,28.21
2021-04-06T06:00+02:00,6542.42,13669.14,34602.3,46.16
2021-04-06T07:00+02:00,6553.79,14312.75,34896.68,65.46
2021-04-06T08:00+02:00,6700.71,14904.14,36352.06,59.99
2021-04-06T09:00+02:00,6644.29,16745.1,39056.4,39.85
2021-04-06T10:00+02:00,6547.85,17159,43991.94,33.94
2021-04-06T11:00+02:00,6567.6,16587.52,48664.79,28.67
2021-04-06T12:00+02:00,6540.43,16403.83,53785.71,20.88
2021-04-06T13:00+02:00,6543.59,15214.44,55132.16,12.52
2021-04-06T14:00+02:00,6482.26,14387.86,57021.18,9.9
2021-04-06T15:00+02:00,6527.58,13898.29,55580.2,17.19
2021-04-06T16:00+02:00,6528.41,13978.31,52632.77,20.68
2021-04-06T17:00+02:00,6511.18,16212.78,48518.47,38.73
2021-04-06T18:00+02:00,6517.92,17602.4,42008.28,52.58
2021-04-06T19:00+02:00,6524.49,18973.1,36149.31,66.51
2021-04-06T20:00+02:00,6543.08,19098.32,33757.54,71.44
2021-04-06T21:00+02:00,6561.69,18976.6,33088.79,61.23
2021-04-06T22:00+02:00,6548.76,18806.44,32601.21,56.88
2021-04-06T23:00+02:00,6548.36,17975.83,32720.89,48.17
2021-04-07T00:00+02:00,6609.18,16373.79,32230.85,55.58
2021-04-07T01:00+02:00,6686.24,15094.68,32105.38,46.3
2021-04-07T02:00+02:00,6692.2,15796.52,31493.07,46.36
2021-04-07T03:00+02:00,6666.62,16032.8,31036.8,45.94
2021-04-07T04:00+02:00,6686.51,16898.02,29818.88,44.58
2021-04-07T05:00+02:00,6567.9,18890.48,29462.05,47.7
2021-04-07T06:00+02:00,6636.02,20842.78,30108.39,61.95
2021-04-07T07:00+02:00,6668.38,22515.26,30497.43,80.86
2021-04-07T08:00+02:00,6736.28,22924.08,33676.94,84.5
2021-04-07T09:00+02:00,6728.94,22928.34,37750.05,65.89
2021-04-07T10:00+02:00,6704.65,22784.82,43940.42,55.94
2021-04-07T11:00+02:00,6627.23,21924.52,48974.13,52.32
2021-04-07T12:00+02:00,6664.46,20730.91,52373.04,41.3
2021-04-07T13:00+02:00,6657.18,18406.05,55174.39,40.68
2021-04-07T14:00+02:00,6672.19,17151.46,55030.34,39.97
2021-04-07T15:00+02:00,6644.25,16998.09,54212.29,39.83
2021-04-07T16:00+02:00,6638.88,17246.4,51826.71,40.66
2021-04-07T17:00+02:00,6613.56,17727.52,48889.42,40.25
2021-04-07T18:00+02:00,6538.58,19549.35,46192.38,46.4
2021-04-07T19:00+02:00,6620.08,20390.72,42750.62,55.5
2021-04-07T20:00+02:00,6586.54,20166.23,41690.98,49.3
2021-04-07T21:00+02:00,6532.48,19325.05,41115.19,46.2
2021-04-07T22:00+02:00,6539.04,18978.42,39526.25,41.93
2021-04-07T23:00+02:00,6495.62,17499.11,39190.08,37.82
2021-04-08T00:00+02:00,6542.53,15505.27,38706.58,39.54
2021-04-08T01:00+02:00,6539.26,16157.06,37267.43,40.26
2021-04-08T02:00+02:00,6543.04,15934.24,37204.56,40.76
2021-04-08T03:00+02:00,6544.61,15704.14,35735.5,44.9
2021-04-08T04:00+02:00,6601.45,17697.44,34927.64,46.77
2021-04-08T05:00+02:00,6654.61,19474.39,33165.1,47.2
2021-04-08T06:00+02:00,6656.11,22825.23,32674.66,60.95
2021-04-08T07:00+02:00,6671.36,24668.53,31104.58,79.86
2021-04-08T08:00+02:00,6706.34,24832.77,32066.16,99.26
2021-04-08T09:00+02:00,6721.09,25009.24,35752.73,66.49
2021-04-08T10:00+02:00,6722.04,24367.86,40920.48,59.71
2021-04-08T11:00+02:00,6687.17,23828.31,45653.87,58.53
2021-04-08T12:00+02:00,6574.89,24049.92,46048.22,57.02
2021-04-08T13:00+02:00,6419.97,23870.86,46183.59,53.39
2021-04-08T14:00+02:00,6417.34,22490.57,47003.73,51.47
2021-04-08T15:00+02:00,6505.18,21864.16,46635.57,49.02
2021-04-08T16:00+02:00,6676.63,21471.96,44939.29,47.63
2021-04-08T17:00+02:00,6639.65,21057.33,41198.41,53.9
2021-04-08T18:00+02:00,6670.55,22124.04,34290.72,63.86
2021-04-08T19:00+02:00,6687.09,23943.56,27239.42,76.18
2021-04-08T20:00+02:00,6696.92,24430.13,25334.1,76.31
2021-04-08T21:00+02:00,6696.83,24289.36,27084.21,61.86
2021-04-08T22:00+02:00,6706.92,23273.59,29366.28,58.04
2021-04-08T23:00+02:00,6706.95,21894.97,30943.69,49.02
2021-04-09T00:00+02:00,6705.42,18896.93,31709.22,41.9
2021-04-09T01:00+02:00,6710.06,17808.98,33092.88,41.9
